Component,Document,Tag,URL,Agency
ICE,"2007 | Willacy Detention Center, Raymondville, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/ice-audits/willacydetentioncenterraymondvilletxmar672007.pdf,DHS
ICE,"2007 | Winkler County Sheriff's Department, Kermit, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/winklercountysheriffsdepartmentkermittx1126272007.pdf,DHS
ICE,2008 Pike County Correctional Facility G-324A,Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/ice-audits/2008-Pike-County-G-324A.pdf,DHS
ICE,"2008 | Alamance County Detention Center, Graham, NC ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/ice-audits/alamancecountydtentioncentergrahamncaugust26282008.pdf,DHS
ICE,"2008 | Alhambra City Jail, San Bernardino, CA ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/alhambracityjailsanbernardinocajuly892008.pdf,DHS
ICE,"2008 | Atlanta City Detention Center, Atlanta, GA ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/atlantacitydetentioncenteratlantaga0513152008.pdf,DHS
ICE,"2008 | Bedford Municipal Detention Center, Bedford, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/bedfordmunicipaldetentioncenterbedfordtx0508092008.pdf,DHS
ICE,"2008 | Berks Family Residential Center, Leesport, PA ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/compliancereportberksfamilyresidentialcenter0714172008.pdf,DHS
ICE,"2008 | Bowie County Correctional Center, Texarkana, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/bowiecountycorrectionalcentertexarkanatx1014162008.pdf,DHS
ICE,"2008 | Central Texas Detention Facility, San Antonio, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/centraltexasdetentionfacilitysanantoniotx063007032008.pdf,DHS
ICE,"2008 | Chatham County Detention Center, Savannah, GA ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/chathamcountydetentioncentersavannahga0708102008.pdf,DHS
ICE,"2008 | Cobb County Adult Detention Center, Marietta, GA ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/cobbcountyadultdetentioncentermariettaga0929302008.pdf,DHS
ICE,"2008 | Culberson County Jail, Van Horn, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/culbersoncountyjailvanhorntx0807082008.pdf,DHS
ICE,"2008 | Dodge County Detention Facility, Juneau, WI ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/dodgecountyjail2008.pdf,DHS
ICE,"2008 | Ector County Detention Center, Odessa, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/ectorcountydetentioncenterodessatx0219202008.pdf,DHS
ICE,"2008 | El Centro Service Processing Center, El Centro, CA ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/elcentroserviceprocessingcenterelcentrocajune17192008.pdf,DHS
ICE,"2008 | Eloy Detention Center, Eloy, AZ ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/eloydetentioncentereloyazfebruary19212008.pdf,DHS
ICE,"2008 | Etowah County Jail, Gadsden, AL ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/etowahcountyjailgadsdenalseptember352008.pdf,DHS
ICE,"2008 | Euless Police Department, Euless, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/eulesspolicedepartmenteulesstx0414152008.pdf,DHS
ICE,"2008 | Frio County Jail, Pearsall, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/friocountyjailpearsalltx0903052008.pdf,DHS
ICE,"2008 | GEO Karnes County Correctional Center, Karnes City, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/geokarnescountycorrectionalcenterkarnescitytx0408102008.pdf,DHS
ICE,"2008 | Glendale City Jail, Glendale, CA ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/glendalecityjailglendaleca073108012008.pdf,DHS
ICE,"2008 | Guadalupe County Adult Detention Center, Seguin, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/guadalupecountyadultdetentioncenterseguintx0522232008.pdf,DHS
ICE,"2008 | Hall County Detention Center, Gainesville, GA ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/hallcountydetentioncentergainesvillega1208092008.pdf,DHS
ICE,"2008 | Houston Contract Detention Facility, Houston, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/houstoncontractdetentionfacilityhoustontx0205072008.pdf,DHS
ICE,"2008 | Joe Corely Detention Facility, Conroe, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/joecorelydetentionfacilityconroetx0715172008.pdf,DHS
ICE,"2008 | Johnson County Law Enforcement Center, Cleburne, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/johnsoncountylawenforcementcentercleburnetx1007092008.pdf,DHS
ICE,"2008 | Kinney County Detention Center, Brackettville, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/kinneycountydetentioncenterbracketvilletx0527292008.pdf,DHS
ICE,"2008 | La Salle County Regional Detention Center, Encinal, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/lasallecountyregionaldetentioncenterencinaltx0520222008.pdf,DHS
ICE,"2008 | Laredo Processing Center, Laredo, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/laredoprocessingcenterlaredotxaug12142008.pdf,DHS
ICE,"2008 | Lea County Detention Center, Lovington, NM ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/leacountydetentioncenterlovingtonnm0211122008.pdf,DHS
ICE,"2008 | Limestone County Detention Center, Groesbeck, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/limestonecountydetentioncentergroesbecktx0408102008.pdf,DHS
ICE,"2008 | Lubbock County Detention Center, Lubbock, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/lubbockcountydetentioncenterlubbocktx0519202008.pdf,DHS
ICE,"2008 | Luna County Detention Center, Deming, NM ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/lunacountydetentioncenterdemingnm0214152008.pdf,DHS
ICE,"2008 | Maverick County Jail, Eagle Pass, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/maverickcountyjaileaglepasstx06342008.pdf,DHS
ICE,"2008 | Midland County Detention Center, Midland, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/midlandcountydetentioncentermidlandtx0221222008.pdf,DHS
ICE,"2008 | Monterey Park City Jail, Monterey, CA ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/montereyparkcityjailmontereyca06272008.pdf,DHS
ICE,"2008 | Otero County Processing Center (Dec. 10-12), Chaparral, NM",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/oterocountyprisonchaparralnm1210122008.pdf,DHS
ICE,"2008 | Otero County Processing Center (Sep. 16-18), Chaparral, NM ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/oterocountyprocessingcenterchaparralnmseptember16182008.pdf,DHS
ICE,"2008 | Pasadena City Jail, Pasadena, CA ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/pasadenacityjailpasadenaca0512132008.pdf,DHS
ICE,"2008 | Pinal Adult Detention Facility, Florence, AZ ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/pinaladultdetentionfacilityflorenceazaugust572008.pdf,DHS
ICE,"2008 | Pomona City Jail, Pomona, CA ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/pomonacityjailpomonaca011112008.pdf,DHS
ICE,"2008 | Port Isabel Detention Center, Los Fresnos, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/portisabeldetentioncenterlosfresnostxfeb19212008.pdf,DHS
ICE,"2008 | Randall County Jail (Feb. 10-12), Amarillo, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/randallcountyjailamarillotx0210122009.pdf,DHS
ICE,"2008 | Randall County Jail (Feb. 14-15), Amarillo, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/randallcountyjailamarillotx0214152008.pdf,DHS
ICE,"2008 | Rolling Plains Regional Jail and Detention Center, Haskel, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/rollingplainsregionaljailanddetentioncenterhaskelltxfebruary26282008.pdf,DHS
ICE,"2008 | San Bernardino Central Detention Center, San Bernardino, CA ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/sanbernardinocentraldetentioncentersanbernardinoca0514152008.pdf,DHS
ICE,"2008 | San Diego Correctional Facility, San Diego, CA ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/sandiegocorrectionalfacilitysandiegoca0624262008.pdf,DHS
ICE,"2008 | Seal Beach Detention Center, Seal Beach, CA ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/sealbeachdetentioncentersealbeachca1218192008.pdf,DHS
ICE,"2008 | South Texas Detention Facility, San Antonio, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/southtexasdetentionfacilitysanantoniotxapr15172008.pdf,DHS
ICE,"2008 | Stewart Detention Center, Lumpkin, GA ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/stewartdetentioncenterlumpkinga0513152008.pdf,DHS
ICE,"2008 | Taylor County Adult Detention Center, Abilene, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/taylorcountyadultdetentioncenterabilenetx0812142008.pdf,DHS
ICE,"2008 | Tom Green County Justice Center, San Angelo, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/tomgreencountyjusticecentersanangelotx0715172008.pdf,DHS
ICE,"2008 | Travis County Sheriffs Office Jail and Correctional Complex, Austin, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/traviscountysheriffsofficejailandcorrectionalcomplexaustintx0520212008.pdf,DHS
ICE,"2008 | Val Verde Correctional Facility, Del Rio, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/valverdecorrectionalfacilitydelriotx093010022008.pdf,DHS
ICE,"2008 | Ventura County Jail, Ventura, CA ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/venturacountyjailventuraca0710112008.pdf,DHS
ICE,"2008 | Webb County Detention Center, Laredo, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/webbcountydetentioncenterlaredotx0812142008.pdf,DHS
ICE,"2008 | West Texas Detention Facility, Sierra Blanca, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/westtexasdetentionfacilitysierrablancatx1014162008.pdf,DHS
ICE,"2008 | Willacy Detention Center, Raymondsville, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/willacydetentioncenterraymondsvilletxmarch11132008.pdf,DHS
ICE,"2009 | Bedford City Jail, Bedford, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/bedfordcityjail0507082009.pdf,DHS
ICE,"2009 | Carver County Jail, Chaska, MN ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/carvercountyjailchaskamn1117192009.pdf,DHS
ICE,"2009 | Central Texas Detention Facility, San Antonio, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/centraltexasdetentionfacilitysananttx0721232009.pdf,DHS
ICE,"2009 | Ector County Detention Center, Odessa, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/ectorcountydetcenterodessatx0219202009.pdf,DHS
ICE,"2009 | El Paso Service Processing Center, El Paso, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/elpasoserviceprocessingcenter2009.pdf,DHS
ICE,"2009 | Eloy Detention Center, Eloy, AZ ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/eloydetentioncentereloyazfebruary17192009.pdf,DHS
ICE,"2009 | Euless City Jail, Euless, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/eulesscityjaileulesstx0407082009.pdf,DHS
ICE,"2009 | Freeborn County Adult Detention Center, Albert Lea, MN ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/freeborncountyadultdetentioncenteralbertleamn0414162009.pdf,DHS
ICE,"2009 | Garvin County Detention Center, Pauls Valley, OK ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/garvincountydetcntrpaulsvalleyok1201022009.pdf,DHS
ICE,"2009 | GEO Karnes County Correctional Center, Karnes City, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/geokarnescountycorrcntrkarnescitytx0407092009.pdf,DHS
ICE,"2009 | Houston Contract Detention Facility, Houston, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/houstoncontractdetentionfacilityfeb102009.pdf,DHS
ICE,"2009 | Laredo Processing Center, Laredo, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/laredoprocessingcenterlaredotx0804062009.pdf,DHS
ICE,"2009 | LaSalle County Regional Detention Center, Encinal, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/lasallecountyregionaldetcntrencinaltx0908102009.pdf,DHS
ICE,"2009 | Lea County Detention Center, Lovington, NM ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/leacountydetcntrlovingtonnmfeb16172009.pdf,DHS
ICE,"2009 | Limestone County Detention Center, Groesback, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/limestonecountydetcntrgroesbacktx0407082009.pdf,DHS
ICE,"2009 | Lubbock County Detention Center, Lubbock, TX ",Detention Facility Reviews/ Audits- Enforcement and Removal Operations (ERO),http://www.ice.gov/doclib/foia/dfra-ice-dro/lubbockcountydetcntrlubbocktx0727282009.pdf,DHS
